author,book_id,inputdate,price,title,upaddress,url
华强方特(深圳)动漫有限公司,26910232, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 捕鱼小能手,南京大学出版社,https://product.dangdang.com/26910232.html
哔梦,11264362687, /2022-10-01,¥21.00, 【赠明信片+书签】时光代理人2 哔梦著 高口碑动漫抓帧漫画 根据《时光代理人》动画剧集画面制作而成 B站悬疑推理动漫漫画,花山文艺出版社,https://product.dangdang.com/11264362687.html
王建华,1267363861, /2015-12-01,¥47.60, 中外动漫史 高等院校动画专业核心系列教材,中国建筑工业出版社,https://product.dangdang.com/1267363861.html
C·C动漫社,11750964312, /2011-01-01,¥11.36, 超级动漫大图鉴1 综合篇 【正版】,中国青年出版社,https://product.dangdang.com/11750964312.html
华强方特(深圳)动漫有限公司,26910243, /2019-01-01,¥4.90, 做优秀的自己熊出没之探险日记自然拼音认读图画故事书 梦幻水晶河,南京大学出版社,https://product.dangdang.com/26910243.html
国开童媒 著，国开童媒（北京）文化传播有限公司 编,29506650, /2023-02-01,¥159.60, 捷德奥特曼正义的战士英雄连环画（套装10册）大开本儿童绘本漫画奥特曼连环画 日本卡通动漫,国家开放大学出版社,https://product.dangdang.com/29506650.html
佚名,11736278517, /2022-06-01,¥42.93," 【新华书店总店自营】儿童动漫衍生产品设计,电子工业出版社",电子工业出版社,https://product.dangdang.com/11736278517.html
英国3DTotal.com公司 著,29604523, /2023-08-01,¥485.50, 幻想速写系列（套装4册）：角色篇+怪兽篇+动漫篇+故事篇,中国青年出版社,https://product.dangdang.com/29604523.html
华强方特(深圳)动漫有限公司,26910231, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 白桦林奇遇,南京大学出版社,https://product.dangdang.com/26910231.html
"(美)哈特(Hart,C) 著,王毅 译",11740451180, /2009-01-01,¥26.82," 简明动漫解剖教程-怎样绘制流线型的动漫形象 (美)哈特(Hart,C) 著,王毅 译 上海人民美术出版社 (美)哈特(H",上海人民美术出版社,https://product.dangdang.com/11740451180.html
谭爱娣,1206400337, /2014-11-01,¥27.30, 影视动漫典型实例教程/谭爱娣 机械工业出版社,机械工业出版社,https://product.dangdang.com/1206400337.html
谭爱娣,1620604011, /2014-11-01,¥14.00, 全新正版图书 影视动漫典型实例教程（职业教育计算机专业改革创新示范教材） 谭爱娣 机械工业出版社 97871114779,机械工业出版社,https://product.dangdang.com/1620604011.html
谭爱娣,1382292903, /2014-11-01,¥24.50, 影视动漫典型实例教程/谭爱娣 谭爱娣 著作,机械工业出版社,https://product.dangdang.com/1382292903.html
谭爱娣 主编,23601668, /2014-11-01,¥26.10, 影视动漫典型实例教程（职业教育计算机专业改革创新示范教材）,机械工业出版社,https://product.dangdang.com/23601668.html
哒哒猫,11772471040, /2018-01-01,¥8.82, 燃烧动漫魂漫画素描基础教程 综合篇 哒哒猫,中国水利水电出版社,https://product.dangdang.com/11772471040.html
王嵩,20309813, /2008-07-01,¥14.20, 要你好画－动漫教室：角色塑造,福建美术出版社,https://product.dangdang.com/20309813.html
王嵩 著,20309799, /2008-06-01,¥14.20, 要你好画－动漫教室：分镜原理,福建美术出版社,https://product.dangdang.com/20309799.html
王嵩 著,20309796, /2008-06-01,¥12.00, 要你好画－动漫教室：表情表现,福建美术出版社,https://product.dangdang.com/20309796.html
王嵩 著,20309797, /2008-06-01,¥14.20, 要你好画－动漫教室：服装资料,福建美术出版社,https://product.dangdang.com/20309797.html
(日)室井康雄,11748148091, /2021-08-01,¥35.15," 【新华书店自营店】日本动漫人物描摹拓展训练,电子工业出版社",电子工业出版社,https://product.dangdang.com/11748148091.html
衍生动漫,11725593691, /2019-01-01,¥84.84," 【新华书店自营】草本家族儿童健康饮食与草本认知故事书(8册),天地出版社",天地出版社,https://product.dangdang.com/11725593691.html
衍生动漫 著 七彩童年 编,11704000791, /2019-01-01,¥5.36," 【新华书店自营】仙人掌冷饮/草本家族 儿童健康饮食与草本认知故事书,天地出版社",天地出版社,https://product.dangdang.com/11704000791.html
衍生动漫 著 七彩童年 编,11703649191, /2019-01-01,¥6.21," 【新华书店自营】懒懒的人参娃娃/草本家族 儿童健康成长好习惯漫画书,天地出版社",天地出版社,https://product.dangdang.com/11703649191.html
达力动漫,11703521241, /2019-05-01,¥6.21," 【新华书店自营】混沌交锋,天地出版社",天地出版社,https://product.dangdang.com/11703521241.html
哒哒猫,11762092073, /2018-01-01,¥9.43, 燃烧动漫魂漫画素描基础教程 综合篇 哒哒猫,中国水利水电出版社,https://product.dangdang.com/11762092073.html
"陈奇佳,宋晖 主编",11761937039, /2009-10-01,¥30.10, 日本动漫影响力调查报告【正版书籍】,人民出版社,https://product.dangdang.com/11761937039.html
王建华编著 著,11440636030, /2023-05-26,¥38.10, 中外动漫史/高等院校动画专业核心系列教材 中国建筑工业出版社,中国建筑工业出版社,https://product.dangdang.com/11440636030.html
宋晖 陈奇佳,11770119120, /2009-01-01,¥30.84, 日本动漫影响力调查报告 宋晖 陈奇佳 【正版图书】,人民出版社,https://product.dangdang.com/11770119120.html
(美)Scott McCloud,11732520029, /2012-05-01,¥161.02, 世界动漫经典教程 [美]Scott McCloud (美)Scott McCloud 人民邮电出版社【.正版】,人民邮电出版社,https://product.dangdang.com/11732520029.html
林郦 编,1189489937, /2011-11-01,¥19.20, 大学动漫英语(上册) 对外经济贸易大学出版社,对外经济贸易大学出版社,https://product.dangdang.com/1189489937.html
"斯科特·麦克劳德, 张明",11737396140, /2015-02-01,¥117.24," 世界动漫经典教程:制造漫画 斯科特·麦克劳德, 张明 人民邮电出版社【正版.】",人民邮电出版社,https://product.dangdang.com/11737396140.html
佚名,11726696166, /2021-06-01,¥58.89," 【新华书店总店旗舰店】游戏动漫人体结构造型手绘技法(第2版),人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11726696166.html
佚名,11740282007, /2021-12-01,¥27.74," 【新华书店总店自营】拟人动漫人物角色设定技法 万物皆有灵,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11740282007.html
佚名,11740681031, /2021-12-01,¥28.64," 【新华书店自营】拟人动漫人物角色设定技法 万物皆有灵,人民邮电出版社",人民邮电出版社,https://product.dangdang.com/11740681031.html
哒哒猫,11410106034, /2023-04-01,¥24.44, 动态集 二次元动漫人体素材 单人篇 动漫人体结构动态临摹练习册漫画人物绘画形体构造临摹画册漫,人民邮电,https://product.dangdang.com/11410106034.html
京鼎动漫,1785416797, ,¥85.40, 【领券减20元】恐龙世界寻宝记1-2-3闪电幻兽+神奇陨石+黑水晶柱全套3册恐龙世界寻宝记科普知识书籍漫画书大中华寻宝记,二十一世纪出版社集团,https://product.dangdang.com/1785416797.html
王建华编著 著,11444375029, /2023-05-26,¥38.10, 中外动漫史/高等院校动画专业核心系列教材 王建华编著 著,中国建筑工业出版社,https://product.dangdang.com/11444375029.html
王斌,23961245, /2016-04-01,¥33.30, 影视动漫特效合成——After Effects CS5.5,科学出版社,https://product.dangdang.com/23961245.html
肖玮春?(设计师)?编著,1791132371, /2016-01-01,¥136.80, 游戏动漫人体结构造型 插画师之路人物角色设计与场景插画手绘技法 2册 动漫手绘基础知识书 零基础学铅笔素描速写基础教程图,?人民邮电出版社,https://product.dangdang.com/1791132371.html
(美)Scott McCloud,11751243131, /2012-05-01,¥161.02, 世界动漫经典教程 [美]Scott McCloud (美)Scott McCloud 人民邮电出版社【正.版】,人民邮电出版社,https://product.dangdang.com/11751243131.html
(日)增田弘道著;李希望译,23937597, /2012-07-01,¥66.00, 【按需印刷】-日本动漫产业的商业运作模式,龙门书局,https://product.dangdang.com/23937597.html
南京优漫动漫设计工作室,11577038087, /2009-09-01,¥0.90, 马兰花(下) 南京优漫动漫设计工作室 江苏凤凰少年儿童出版社 【新华书店正版图书书籍】,江苏凤凰少年儿童出版社,https://product.dangdang.com/11577038087.html
 ,11534446076, /2023-09-08,¥132.00, 游戏动漫人体结构造型手绘技法 彩印 游戏角色动漫手绘技巧 肖玮春 刘昊 动漫人体结构基础教学,人民邮电出版社,https://product.dangdang.com/11534446076.html
 ,11745403158, /2006-01-01,¥21.60, 中国动漫百宝书——新干线5周年纪念,长春电影制片厂银声音像出版社,https://product.dangdang.com/11745403158.html
京鼎动漫,1821142750, ,¥12.40, 寻宝记神兽发电站5寻宝系列+科普漫画大中华寻宝记系列,二十一世纪出版社集团有限公司,https://product.dangdang.com/1821142750.html
C·C动漫社,11759056389, /2011-12-01,¥17.36, 超级动漫大图鉴1:综合篇【正版】,中国青年出版社,https://product.dangdang.com/11759056389.html
肖玮春、刘昊,11752823112, /2016-08-01,¥14.53, 游戏动漫人体结构造型手绘技法 【正版书籍】,人民邮电出版社,https://product.dangdang.com/11752823112.html
C·C动漫社,11752901053, /2012-06-01,¥18.95, 超级动漫大图鉴2 （Q版篇） 【正版书籍】,中国青年出版社,https://product.dangdang.com/11752901053.html
[日]增田弘道 李希望 译,11772219100, /2012-07-01,¥13.83, 日本动漫产业的商业运作模式 [日]增田弘道 李希,龙门书局,https://product.dangdang.com/11772219100.html
 ,23917078, ,¥33.80, 二维动漫游戏设计与项目实战,科学出版社,https://product.dangdang.com/23917078.html
[日]FUZICHOCO、AMATOU、,11754391052, /2016-04-01,¥18.19, 优动漫PAINT东方同人插画设计 【正版书籍】,中国青年出版社,https://product.dangdang.com/11754391052.html
C·C动漫社,11775716045, /2013-06-01,¥11.77, 超级动漫大图鉴 美少女篇 【正版】,中国青年出版社,https://product.dangdang.com/11775716045.html
柄泽功,11687253012, /2024-01-24,¥106.00, 游戏动漫角色动作设定集 动漫动画游戏角色设定技巧 女性人物设计角色设计入门书籍 格斗人体绘画教程 凤凰旗舰店正版书籍,人民邮电出版社,https://product.dangdang.com/11687253012.html
矢波,1607939111, /2020-05-10,¥60.20, 画出动漫中的颜值担当 矢波（日本）不同角度年龄表情的角色素描 动漫漫画技法手账漫画技法教程书籍 漫画素描技法从入门到精通,中国青年出版社,https://product.dangdang.com/1607939111.html
林骊 编,1258162134, /2011-11-01,¥20.00, 大学动漫英语(下册) 对外经济贸易大学出版社,对外经济贸易大学出版社,https://product.dangdang.com/1258162134.html
肖玮春、刘昊,11753157022, /2016-08-01,¥14.19, 游戏动漫人体结构造型手绘技法 【正版书籍】,人民邮电出版社,https://product.dangdang.com/11753157022.html
MCOO动漫,11758964083, /2016-08-01,¥8.09, 爱上动漫 场景素描技法 MCOO动漫 【正版图书】,人民邮电出版社,https://product.dangdang.com/11758964083.html
 ,1105785096, /2017-06-21,¥178.00, 【中商原版】跟动漫学插画技巧 日文原版 アニメキービジュアルで学ぶ イラストテクニック,BNN,https://product.dangdang.com/1105785096.html
京鼎动漫,11170742547, /2022-02-01,¥14.90, 大中华寻宝记神兽发电站6 大中华寻宝系列书5-6-8-10-12岁小学生科普百科漫画书世界中国恐龙新疆海南秦朝内蒙古寻宝,二十一世纪出版社集团,https://product.dangdang.com/11170742547.html
[日]少年星期天辑部 张敏 译,11751535012, /2016-07-01,¥13.53, 优动漫PAINT漫画技法基础入门 零基础学CLIP STUDIO PAINT一本就够 【正版书籍】,中国青年出版社,https://product.dangdang.com/11751535012.html
李璐//孟红霞,11028797025, /2013-04-01,¥34.08, 经典动漫作品赏析(职业教育动漫设计制作专业系列教材),清华大学,https://product.dangdang.com/11028797025.html
罗建勤，张明 编著,600095190, /2010-07-01,¥31.85, 优秀动漫游戏系列教材--交互式漫游动画--Virtools+3ds Max 虚拟技术整合-（优秀动漫游戏系列教材--交互,中国科学技术出版社,https://product.dangdang.com/600095190.html
C.C动漫社,11759448099, /2013-05-01,¥17.01, 超级动漫大图鉴:角色篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11759448099.html
[日]少年星期天辑部 张敏 译,11778339165, /2016-07-01,¥13.08, 优动漫PAINT漫画技法基础入门 零基础学CLIP STUDIO PAINT一本就够 【正版图书】,中国青年出版社,https://product.dangdang.com/11778339165.html
C﹒C动漫社 编著,11761136019, /2013-08-01,¥14.97, 超级动漫大图鉴服饰造型篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11761136019.html
李常订,11786269005, /2011-01-01,¥46.72, 日本动漫产业与动漫文化研究 李常订 【正版图书】,北京大学出版社,https://product.dangdang.com/11786269005.html
"(日)增田弘道著,李希望译",11724963124, /2016-08-01,¥31.27," 日本动漫产业的商业运作模式 (日)增田弘道著,李希望译 科学出版社有限责任公司【正版书】",科学出版社有限责任公司,https://product.dangdang.com/11724963124.html
"MCOO动漫,黎贯宇 著,MCOO动漫 编",11758424069, /2011-02-01,¥12.80, 超级动漫完全自学教程:Q版专题【正版书籍】,人民邮电出版社,https://product.dangdang.com/11758424069.html
李常订 等著,11732578059, /2011-01-01,¥91.23, 日本动漫产业与动漫文化研究 李常订 等 北京大学出版社【.正版】,北京大学出版社,https://product.dangdang.com/11732578059.html
奥飞动漫,29676067, /2017-06-01,¥36.80, 超级飞侠好玩的数学全4册 数字真奇妙时间大作战排列乐趣多图形全搜索 儿童趣味数学启蒙绘本,吉林出版集团股份有限公司,https://product.dangdang.com/29676067.html
王芳 著,29547101, /2023-03-01,¥65.30, 高校学术研究论著丛刊（艺术体育）— 当代中国动漫设计理论与传统文化的融入,中国书籍出版社,https://product.dangdang.com/29547101.html
张德强,29115338, /2020-09-01,¥52.00, 用彩铅画漫画 动漫人物教程,人民邮电出版社,https://product.dangdang.com/29115338.html
华强方特(深圳)动漫有限公司,26910235, /2019-01-01,¥4.90, 长大我最棒熊出没之探险日记自然拼音认读图画故事书 森林寻宝,南京大学出版社,https://product.dangdang.com/26910235.html
奥飞动漫|编者:天代出版,1355904091, /2016-12-01,¥7.05, 西班牙骑士(双语版MPR)/超级飞侠有声图画故事书,吉林出版集团,https://product.dangdang.com/1355904091.html
天蚕土豆 鱼蛋kid 鲜漫动漫,24035759, /2016-09-20,¥12.00, 斗破苍穹 药老传奇 9,长江出版社,https://product.dangdang.com/24035759.html
汪宁,11751830113, /2007-06-01,¥6.34, 中外动漫史 【正版书籍】,上海人民美术出版社,https://product.dangdang.com/11751830113.html
谭爱娣,11767729009, /2014-11-01,¥24.50, 影视动漫典型实例教程/谭爱娣 谭爱娣 著作 机械工业出版社,机械工业出版社,https://product.dangdang.com/11767729009.html
萌心漫坊 编著,11757043079, /2014-06-01,¥20.22, 超级动漫大图鉴-奇幻造型篇【正版书籍】,中国青年出版社,https://product.dangdang.com/11757043079.html
