ISBM,book_id,isset,kaiben,package,paper,subcategory
 9787530768341,1522491307, 否, 32开, 平装-胶订, 胶版纸,幻想小说
 9787548849483,29406026, 否, 32开, 平装-胶订, 胶版纸,中国
 9787562869108,29481563, 否, 32开, 精装, 胶版纸,英文版
 9787556303731,25175546, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787544281331,1045923982, 否, 32开, 精装, 轻型纸,侦探/悬疑/推理小说
 9787302551690,1634007482, 否, 16开, 平装-胶订, 胶版纸,文法类
 9787521721904,628999512, 是, 3开, 平装, 胶版纸,幻想小说
 9787208186927,11706839774, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787556043637,1084388182, 否, 32开, 平装-胶订, 轻型纸,动物小说
 9787030600738,27910630, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787517123019,25075257, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787532643707,23780702, 否, 大32开, 平装, 胶版纸,文学评论与鉴赏
 9787532890873,23965267, 否, 16开, 平装, 胶版纸,文学理论
 9787509771600,23750738, 否, 16开, 平装, 胶版纸,文学理论
 9787552862249,1130641369, 否, 16开, 平装-胶订, 胶版纸,名家作品
 9787502111731,1147283669, 否, 16开, 平装-胶订, 胶版纸,中国古典小说
 9787519034597,1654541832, 是, 16开, 平装-胶订, 胶版纸,课外阅读
 9787544859851,1588929036, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787572600715,626159974, 是, 32开, 平装-胶订, 胶版纸,日本
 9787310043729,23408320, 否, 32开, 精装, 胶版纸,中国近现代小说
 9789087661842_6295,11712555042, 否, 128开, 平装, 胶版纸,动/漫画
 9787558511004,25082857, 否, 16开, 平装-胶订, 胶版纸,大陆原创青春文学
 9787559511379,1708341177, 否, 16开, 精装, 纯质纸,医药卫生
 ,11532113038, 否, , , ,Popular Fiction 流行小说
 2240000035901,11737077699, 否, 16开, 平装-胶订, 胶版纸,动/漫画
 7556806004129,29242630, 是, 128开, 盒装, 轻型纸,文学
 9787511297020,1528675645, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9789571050164,1641018171, 否, 25开, 精装, 纯质纸,其他
 9787513174725,29447945, 否, 32开, 平装, 纯质纸,生物学
 9787558514722,25166218, 否, 32开, 平装-胶订, 轻型纸,大陆原创青春文学
 9787548849438,29406024, 否, 32开, 平装-胶订, 胶版纸,中国
 9780553212280,1407768641, 否, 16开, 平装-胶订, 轻型纸,小说 Fiction
 9787548849414,29406017, 否, 32开, 平装-胶订, 胶版纸,中国
 9780061340406,1327890575, 否, 32开, 平装-胶订, 轻型纸,Social Sciences
 9787225052434,29218741, 否, 32开, 平装-锁线胶订, 轻型纸,中国当代小说
 9787020166107,29342512, 否, 32开, 平装-胶订, 胶版纸,欧洲
 9787571502799,29114453, 否, 32开, 平装-胶订, 胶版纸,文学
 9787305171208,23997294, 否, 大32开, 平装, 胶版纸,文学
 9787305171185,23997293, 否, 大32开, 平装, 胶版纸,文学
 9787569538755,11649705984, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787559633149,1650324754, 否, 32开, 平装-胶订, 胶版纸,社会小说
 9787553679341,11309179578, 是, 32开, 平装, 胶版纸,动物小说
 9787532890880,23965270, 否, 128开, 平装-胶订, 胶版纸,文学理论
 9780099572794,1571098359, 否, 32开, 平装-胶订, 轻型纸,Classic Fiction 经典小说
 9787301225332,23321014, 否, 16开, 平装, 胶版纸,文学理论
 9787516161982,23798011, 否, 16开, 平装, 胶版纸,文学理论
 9787506866651,25293112, 否, 16开, 平装-胶订, 胶版纸,中国近现代小说
 9787520354677,29152519, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787502111038,1147266369, 否, 16开, 平装-胶订, 胶版纸,中国古典小说
 9784087033601,1192854984, 否, 32开, 平装, 胶版纸,生活
 9780439087599,1542094569, 否, 16开, 平装-胶订, 纯质纸,文学 Literature
 9784048914277,1192561284, 否, 32开, 平装, 胶版纸,原版文学/小说
 9787512011731,1693490316, 否, 16开, 平装-胶订, 胶版纸,中国近现代小说
 9787108061546,1851536480, 否, 16开, 平装-胶订, 胶版纸,中国古典小说
 9787504216229,1616171986, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787300151526,22634714, 否, 32开, 平装, 胶版纸,阅读
 9787560760933,27948988, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787568038249,1062196903, 否, 16开, 平装-胶订, 轻型纸,文法类
 9787568038249,25573258, 否, 16开, 平装-胶订, 胶版纸,文学评论与鉴赏
 9787558522031,25270874, 否, 32开, 平装-胶订, 轻型纸,青春爱情文学
 9789864730452,1641016071, 否, 16开, 精装, 纯质纸,其他
 9780553212525,1841097082, 否, 128开, 平装-胶订, 胶版纸,文学 Literature
 9787544369596,24166129, 否, 32开, 平装-胶订, 胶版纸,中国
 9787562854135,25333141, 否, 32开, 精装, 胶版纸,侦探/悬疑/推理小说
 9787520312608,25223161, 否, 16开, 平装-胶订, 胶版纸,语言文字学
 9787567794221,25126003, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787530158197,29554045, 否, 32开, 平装-胶订, 轻型纸,课外阅读
 9787201143156,11123397164, 否, 16开, 平装-胶订, 胶版纸,欧洲
 9787559402875,25066793, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787548849391,29406016, 否, 32开, 平装-胶订, 胶版纸,中国
 9787511378514,27900765, 否, 32开, 平装-胶订, 胶版纸,文学
 9787538869330,11250685392, 否, 32开, 平装-胶订, 胶版纸,法国
 9787569022193,28471474, , , , ,民间文学
 9780142413999,1812037963, 否, 32开, 平装-胶订, 胶版纸,Award Fiction 获奖小说
 9787030577818,26921314, , , 平装, ,文学评论与鉴赏
 9787564358341,25208121, 否, 16开, 平装-胶订, 胶版纸,中国现当代随笔
 9781783446506,1834658143, 否, 32开, 平装-胶订, 胶版纸,Learn with Fun 学习用书
 9787546217581,23388944, 否, 16开, 平装, ,轻小说
 9787509774755,23718224, 否, 16开, 平装, 胶版纸,文学理论
 9787533956493,1501390855, 否, 16开, 平装-胶订, 胶版纸,俄罗斯
 9787512659278,1710114629, 否, 32开, 平装-胶订, 胶版纸,外国
 9787522823416,29644858, 否, 16开, 平装-胶订, 纯质纸,文学理论
 9780451531452,1392032361, 否, 16开, 平装-胶订, 轻型纸,小说 Fiction
 9787514521627,29680914, 否, 32开, 平装-胶订, 胶版纸,课外阅读
 9787559713209,27919573, 否, 32开, 平装-胶订, 胶版纸,文学
 9787534684128,23526358, 否, 32开, 平装-胶订, 轻型纸,文学
 9787531731757_3847,11288923542, 否, 16开, 平装, 胶版纸,中文
 9784815621384,11583121629, 否, 16开, 平装-胶订, 胶版纸,海外文学/小说
 9787301304600,27909778, 否, 16开, , ,英国
 9787520519434,29137920, 是, 16开, 平装-胶订, 轻型纸,武侠小说
 9787558503955,25100809, 否, 16开, 平装-胶订, 轻型纸,大陆原创青春文学
 9787560568751,23679267, 否, , , ,大学专业英语教材
 9787537842945,23619510, 否, 16开, 平装, 胶版纸,文学理论
 9787516163931,27930786, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787517825142,27886343, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787532890897,23965271, 否, 16开, 平装, 胶版纸,文学理论
 9787301262931,23798728, 否, 16开, 平装, 轻型纸,文学理论
 9787567137837,1632695620, 否, 16开, 平装-胶订, 胶版纸,法律
 9787516187906,27930723, 否, 16开, 平装-胶订, 胶版纸,文学理论
 2063,11469131298, 否, 128开, 平装, 胶版纸,其他
 9787516825778,29701153, 否, 16开, 平装-胶订, 胶版纸,侦探/悬疑/推理小说
 9787221173140,11421332284, 否, 16开, 平装-胶订, 胶版纸,青春爱情文学
 9787556253913,29197481, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559659187,11446528424, 否, 16开, 平装-胶订, 轻型纸,官场小说
 4711289616597,11607374129, 否, 16开, 平装-胶订, 胶版纸,动/漫画
 ,11698097487, 否, , , ,青春爱情文学
 9787510057618,23253390, 否, 大32开, 精装, 胶版纸,英文版
 9787534289613,27884075, 否, 32开, 平装-胶订, 胶版纸,文学
 9787500448464,25126337, 否, 16开, 平装-胶订, 胶版纸,中国现当代随笔
 9787559510884,27848722, 否, 32开, 平装-胶订, 胶版纸,文学
 9787550021969,25272379, , , , ,文学评论与鉴赏
 9787570415502,28473278, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 9787520383721,29275079, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787501612864,25124005, 否, 32开, 平装-胶订, 胶版纸,成长/校园小说
 9787521761108,29664246, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9781782504344,1222954461, 否, 32开, 平装-胶订, 轻型纸,小说 Fiction
 9787301326855,29341354, 否, 16开, 平装, 胶版纸,文学理论
 9787569513110,28513023, 否, 32开, 精装, 胶版纸,中国当代小说
 9781408855652,1396616709, 是, 32开, 平装-胶订, 胶版纸,小说 Fiction
 9787569539356,11723925104, 否, 16开, 平装-胶订, 轻型纸,科幻小说
 9787301340011,29602934, 否, 16开, 平装, 胶版纸,文学评论与鉴赏
 9787514222241,25344097, 否, 16开, 平装-胶订, 轻型纸,文学理论
 9787020150526,27888862, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9787530221297,646060305, 否, 32开, 精装, 胶版纸,侦探/悬疑/推理小说
 9787506866644,25293111, 否, 16开, 平装-胶订, 胶版纸,中国近现代小说
 9780553211757,1293578105, 否, 32开, 平装-胶订, 轻型纸,小说 Fiction
 9787540250652,25583112, 否, 16开, 平装-胶订, 轻型纸,中国近现代小说
 9787308242585,29652546, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787514872743,11428476087, 是, 32开, 平装-胶订, 胶版纸,侦探/冒险小说
 9787531730613,1053457857, 是, 16开, 平装-胶订, 胶版纸,欧洲
 9787532158126,23774349, 否, 32开, 精装, 胶版纸,外国
 9787571516888,29565122, 否, 32开, 平装-胶订, 胶版纸,文学
 9787540245368,11254578642, 否, 32开, 平装-胶订, 胶版纸,社会小说
 9787517811220,23761314, 否, 16开, 平装, 胶版纸,外国
 9787514872828,29390706, 否, , 纸质, ,文学
 9787521305180,26438391, 否, 16开, 平装-胶订, 胶版纸,英语学术著作
 29314275,29314275, 是, 16开, 平装-胶订, 轻型纸,仙侠玄幻青春文学
 9787570218080,29169099, 否, 16开, 平装, 胶版纸,课外阅读
 9789864735549,1641756871, 否, 16开, 精装, 纯质纸,其他
 9787537858199,26923987, 否, 16开, 平装-胶订, 胶版纸,中国
 9787573013965,29683743, 否, 32开, 平装-胶订, 胶版纸,侦探/悬疑/推理小说
 9787556044283,23954230, 否, 32开, 平装-胶订, 轻型纸,文学
 9787545152869,11406114084, 否, 3开, 平装, 胶版纸,文学理论
 9787100157155,1771414353, 是, 32开, 精装, 胶版纸,其他
 1608,11469132218, 否, 128开, 平装, 胶版纸,其他
 9787536097995,29503378, 否, 32开, 平装-胶订, 胶版纸,中国当代小说
 9789863564294,1649324181, 否, 16开, 精装, 纯质纸,其他
 9787514520934,29666947, 否, 16开, 平装, 胶版纸,课外阅读
 9787569255416,28517547, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787559458247,29275647, 是, 16开, 平装-胶订, 轻型纸,古代言情青春文学
 9780062399526,1223456889, 否, 32开, 平装-胶订, 轻型纸,小说 Fiction
 9787556808571,23827561, 否, 大32开, 平装, 胶版纸,文学
 9787515346892,1364490376, 是, 16开, 平装-胶订, 胶版纸,社会小说
 9787300193649,29242686, 否, 16开, 平装-胶订, 胶版纸,语言文字学
 7539703000238,29387180, 是, 16开, 平装-胶订, 轻型纸,文学
 9787558908248,29127424, 否, 16开, 平装-胶订, 胶版纸,文学
 9787563733972,1342197581, 否, 16开, 平装, 胶版纸,经典名著少儿版
 9787560573854,1109614371, 否, 16开, 平装, 胶版纸,欧洲
 9787540481865,11605550850, 否, 32开, 平装-胶订, 胶版纸,社会小说
 9787530749951002867,11688632733, 否, 32开, 平装-胶订, 胶版纸,成长/校园小说
 9787544283830,11299462979, 否, 32开, 平装, 胶版纸,侦探/悬疑/推理小说
 9787556257010,11500471584, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787556446278,29357610, 否, 16开, 平装-胶订, 胶版纸,课外阅读
 25350659,25350659, 是, 32开, 平装-胶订, 胶版纸,文学
 9787205096243,1522079195, 否, 16开, 平装-胶订, 胶版纸,经典名著少儿版
 9787538747287,1165090697, 否, 16开, 平装-胶订, 胶版纸,其他地区
 9787559711892,1488374736, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787554613047,1528747985, 否, 16开, 平装-胶订, 胶版纸,经典名著少儿版
 9787544263405,1428437369, 否, 16开, 平装-胶订, 胶版纸,其他地区
 9787505741454,1333896369, 否, 16开, 平装-胶订, 胶版纸,其他地区
 9787522712635,29571859, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787536599086,29355756, 否, 16开, 平装, 胶版纸,文学
 9787569057621,29598149, 否, 16开, 平装-胶订, 胶版纸,文学理论
 9787538715743,11739502932, 否, 16开, 平装, 胶版纸,社会小说
 9787569220179,26491322, 否, 32开, 精装, 胶版纸,语文阅读
 9780142410387,1462422550, 否, 32开, 平装-胶订, 轻型纸,Leveled Readers 分级阅读
 9787502086008,691998922, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787570806492,1645008932, 否, 32开, 平装-胶订, 胶版纸,成长/校园小说
 9787568268936,1422709764, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787533958442,1595959905, 否, 16开, 平装-胶订, 胶版纸,幻想小说
 9787544263306,1045584815, 否, 16开, 平装-胶订, 胶版纸,其他地区
 9787538756203,1326357369, 否, 16开, 平装-胶订, 胶版纸,其他地区
 9787568268943,1422709664, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787559820501,27927927, 否, 32开, 平装-胶订, 纯质纸,文学
 9787535484079,1101311271, 否, 16开, 平装, 胶版纸,历史小说
 9787503952999,22786112, 否, , , ,外国
 9787020166244,675354165, 否, 32开, 平装-胶订, 胶版纸,其他国家
 9787569905229,29573834, 否, 大32开, 平装-胶订, 胶版纸,其他国家
 9787550016217,29525890, 否, 16开, 平装-胶订, 胶版纸,中国当代小说
 9787502085971,692003452, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787502085940,692003502, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787556251285,29423309, 是, 16开, 平装-胶订, 胶版纸,文学
 9787532168132,25536822, 否, 32开, 平装-胶订, 胶版纸,名家作品
 9787540256661,640210091, 否, 3开, 平装, 胶版纸,经典名著少儿版
 9787559711380,1476587836, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787505733046,1457657515, 否, 16开, 平装-胶订, 胶版纸,欧洲
 9787514858877,1600780392, 否, 32开, 平装-胶订, 胶版纸,动物小说
 XSYBYC20239-11,11167667459, 否, 16开, 平装-胶订, 胶版纸,文摘 文学
 9787559822215,28471299, 否, 32开, 平装-胶订, 纯质纸,文学
 9787537692533,25304421, 是, 32开, 平装-胶订, 胶版纸,文学
 9787505738140,27908922, 是, 32开, 平装-胶订, 胶版纸,欧洲
 9787559822222,27949310, 否, 32开, 平装-胶订, 纯质纸,文学
 9787514841145,25197678, 否, 大32开, 纸质, 胶版纸,文学
 9787556818181,24244343, 否, 128开, 平装-胶订, 胶版纸,文学
 9787568295994,29293501, 否, 32开, 平装-胶订, 轻型纸,欧洲
 9787020179626,11503819937, 是, 32开, 平装-胶订, 胶版纸,侦探/悬疑/推理小说
 9787547722787,11443739888, 否, 16开, 平装, 胶版纸,经典名著少儿版
 9789869689274,11417972090, 否, 3开, 平装, 胶版纸,Novelty 玩具书/趣味认知书
 9787511372901,11503201438, 否, 32开, 平装, 胶版纸,外国随笔
 9787559710116,1307290015, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9789864751105,11419618228, 否, 32开, 平装-胶订, 胶版纸,轻小说
 9787520518000,29147809, 否, 16开, 平装-胶订, 轻型纸,中国古典小说
 9787562856658,26445721, 否, 大32开, 软精装, 胶版纸,英汉对照
 9787807702986,29291047, 否, 16开, 平装-胶订, 胶版纸,仙侠玄幻青春文学
 9787020168941,29379542, 否, 32开, 精装, 轻型纸,欧洲
 9787540256661,616474590, 否, 3开, 平装, 胶版纸,经典名著少儿版
 9787553666730,1290357910, 是, 16开, 平装-胶订, 胶版纸,动物小说
 9787556043781,1451773639, 否, 16开, 平装-胶订, 胶版纸,童话故事
 9787550272095,1892544436, 否, 16开, 平装-胶订, 胶版纸,社会小说
 9787559609939,25169750, 否, 32开, 平装-胶订, 纯质纸,哲学知识读物
 9787533956493,1506801012, 否, 32开, 平装-胶订, 轻型纸,俄罗斯
 29478572,29478572, 是, 32开, 平装-胶订, 胶版纸,文学
 9787559705570,1374721522, 否, 32开, 平装-胶订, 轻型纸,幻想小说
 9780451530141,1182552189, 否, 48开, 平装-胶订, 轻型纸,小说 Fiction
 9787547722749,11531650339, 是, 16开, 平装-胶订, 纯质纸,课外阅读
 9787020137343,11220237143, 否, 16开, 平装, 胶版纸,面试
 9787539572307,29292654, 否, 32开, 平装-胶订, 胶版纸,文学
 9787567576995,25307406, 否, 32开, 平装-胶订, 胶版纸,文学
 9787532170753,28527428, 是, 32开, 平装-胶订, 胶版纸,文学
 9787555505945,24032225, 否, 32开, 平装-胶订, 胶版纸,文学
 9787559819499,27913697, 否, 32开, 平装-胶订, 纯质纸,文学
 9787115527103,28532149, 否, 32开, 平装-胶订, 轻型纸,文学
 9787514841152,25197676, 否, 大32开, 纸质, 胶版纸,文学
 978712200658A,24159913, 是, 32开, 平装-胶订, 胶版纸,文学
 9787807731474,29724635, 否, 32开, 平装-胶订, 胶版纸,文学
 9787541490248,11581219929, 否, 3开, 平装, 胶版纸,成长/校园小说
 9787547722718,1687438876, 是, 16开, 平装-胶订, 胶版纸,课外阅读
 9787550031043,26435921, 否, 32开, 平装-胶订, 纯质纸,侦探/悬疑/推理小说
 9787556804245,23672370, 否, 32开, 平装, 胶版纸,文学
 9787550639768,11645511064, 否, 16开, 平装-胶订, 胶版纸,纪实文学
